Complaint_ID,Date,Description,Victim_ID,Crime_ID
31202,07-24-2023 01:00,DOMESTIC VIOLENCE,31202,499
31203,07-24-2023 02:00,SHOPLIFTING,31203,246
31204,07-24-2023 03:00,FRAUD,31204,102
31205,07-24-2023 04:00,ARSON,31205,277
31206,07-24-2023 05:00,IDENTITY THEFT,31206,427
31207,07-24-2023 06:00,ILLEGAL POSSESSION,31207,301
31208,07-24-2023 07:00,FRAUD,31208,467
31209,07-24-2023 08:00,TRAFFIC VIOLATION,31209,367
31210,07-24-2023 09:00,ARSON,31210,464
31211,07-24-2023 10:00,PUBLIC INTOXICATION,31211,206
31212,07-24-2023 11:00,FIREARM OFFENSE,31212,221
31213,07-24-2023 12:00,CYBERCRIME,31213,397
31214,07-24-2023 13:00,PUBLIC INTOXICATION,31214,252
31215,07-24-2023 14:00,EXTORTION,31215,545
31216,07-24-2023 15:00,SEXUAL ASSAULT,31216,107
31217,07-24-2023 16:00,SHOPLIFTING,31217,310
31218,07-24-2023 17:00,FIREARM OFFENSE,31218,560
31219,07-24-2023 18:00,VEHICLE - STOLEN,31219,138
31220,07-24-2023 19:00,TRAFFIC VIOLATION,31220,387
31221,07-24-2023 20:00,DRUG OFFENSE,31221,378
31222,07-24-2023 21:00,EXTORTION,31222,420
31223,07-24-2023 22:00,ILLEGAL POSSESSION,31223,540
31224,07-24-2023 23:00,SHOPLIFTING,31224,571
31225,07-25-2023 00:00,EXTORTION,31225,256
31226,07-25-2023 01:00,BURGLARY,31226,190
31227,07-25-2023 02:00,ILLEGAL POSSESSION,31227,253
31228,07-25-2023 03:00,HOMICIDE,31228,306
31229,07-25-2023 04:00,SHOPLIFTING,31229,449
31230,07-25-2023 05:00,VEHICLE - STOLEN,31230,140
31231,07-25-2023 06:00,IDENTITY THEFT,31231,382
31232,07-25-2023 07:00,FRAUD,31232,455
31233,07-25-2023 08:00,DOMESTIC VIOLENCE,31233,587
31234,07-25-2023 09:00,VEHICLE - STOLEN,31234,479
31235,07-25-2023 10:00,SHOPLIFTING,31235,543
31236,07-25-2023 11:00,ARSON,31236,385
31237,07-25-2023 12:00,IDENTITY THEFT,31237,550
31238,07-25-2023 13:00,VANDALISM,31238,356
31239,07-25-2023 14:00,PUBLIC INTOXICATION,31239,111
31240,07-25-2023 15:00,PUBLIC INTOXICATION,31240,595
31241,07-25-2023 16:00,PUBLIC INTOXICATION,31241,185
31242,07-25-2023 17:00,ROBBERY,31242,115
31243,07-25-2023 18:00,ILLEGAL POSSESSION,31243,385
31244,07-25-2023 19:00,CYBERCRIME,31244,282
31245,07-25-2023 20:00,SHOPLIFTING,31245,414
31246,07-25-2023 21:00,EXTORTION,31246,423
31247,07-25-2023 22:00,EXTORTION,31247,220
31248,07-25-2023 23:00,HOMICIDE,31248,516
31249,07-26-2023 00:00,EXTORTION,31249,116
31250,07-26-2023 01:00,BURGLARY,31250,244
31251,07-26-2023 02:00,CYBERCRIME,31251,133
31252,07-26-2023 03:00,VANDALISM,31252,137
31253,07-26-2023 04:00,ILLEGAL POSSESSION,31253,430
31254,07-26-2023 05:00,TRAFFIC VIOLATION,31254,106
31255,07-26-2023 06:00,SHOPLIFTING,31255,255
31256,07-26-2023 07:00,VANDALISM,31256,328
31257,07-26-2023 08:00,VEHICLE - STOLEN,31257,236
31258,07-26-2023 09:00,BURGLARY,31258,240
31259,07-26-2023 10:00,SHOPLIFTING,31259,540
31260,07-26-2023 11:00,VEHICLE - STOLEN,31260,536
31261,07-26-2023 12:00,ILLEGAL POSSESSION,31261,111
31262,07-26-2023 13:00,HOMICIDE,31262,220
31263,07-26-2023 14:00,DOMESTIC VIOLENCE,31263,176
31264,07-26-2023 15:00,VEHICLE - STOLEN,31264,184
31265,07-26-2023 16:00,FIREARM OFFENSE,31265,118
31266,07-26-2023 17:00,DRUG OFFENSE,31266,285
31267,07-26-2023 18:00,IDENTITY THEFT,31267,417
31268,07-26-2023 19:00,ASSAULT,31268,542
31269,07-26-2023 20:00,ARSON,31269,550
31270,07-26-2023 21:00,HOMICIDE,31270,474
31271,07-26-2023 22:00,ARSON,31271,252
31272,07-26-2023 23:00,TRAFFIC VIOLATION,31272,282
31273,07-27-2023 00:00,VANDALISM,31273,120
31274,07-27-2023 01:00,VEHICLE - STOLEN,31274,239
31275,07-27-2023 02:00,EXTORTION,31275,404
31276,07-27-2023 03:00,EXTORTION,31276,530
31277,07-27-2023 04:00,EXTORTION,31277,311
31278,07-27-2023 05:00,SEXUAL ASSAULT,31278,548
31279,07-27-2023 06:00,ROBBERY,31279,152
31280,07-27-2023 07:00,COUNTERFEITING,31280,336
31281,07-27-2023 08:00,VEHICLE - STOLEN,31281,560
31282,07-27-2023 09:00,VANDALISM,31282,337
31283,07-27-2023 10:00,IDENTITY THEFT,31283,132
31284,07-27-2023 11:00,CYBERCRIME,31284,335
31285,07-27-2023 12:00,ARSON,31285,546
31286,07-27-2023 13:00,SEXUAL ASSAULT,31286,527
31287,07-27-2023 14:00,COUNTERFEITING,31287,102
31288,07-27-2023 15:00,SEXUAL ASSAULT,31288,573
31289,07-27-2023 16:00,CYBERCRIME,31289,187
31290,07-27-2023 17:00,BURGLARY,31290,120
31291,07-27-2023 18:00,ILLEGAL POSSESSION,31291,149
31292,07-27-2023 19:00,COUNTERFEITING,31292,347
31293,07-27-2023 20:00,FIREARM OFFENSE,31293,278
31294,07-27-2023 21:00,FRAUD,31294,321
31295,07-27-2023 22:00,ASSAULT,31295,180
31296,07-27-2023 23:00,VEHICLE - STOLEN,31296,347
31297,07-28-2023 00:00,IDENTITY THEFT,31297,554
31298,07-28-2023 01:00,ASSAULT,31298,554
31299,07-28-2023 02:00,PUBLIC INTOXICATION,31299,518
31300,07-28-2023 03:00,HOMICIDE,31300,271
31301,07-28-2023 04:00,PUBLIC INTOXICATION,31301,536
31302,07-28-2023 05:00,ARSON,31302,350
31303,07-28-2023 06:00,VEHICLE - STOLEN,31303,247
31304,07-28-2023 07:00,TRAFFIC VIOLATION,31304,103
31305,07-28-2023 08:00,BURGLARY,31305,242
31306,07-28-2023 09:00,ASSAULT,31306,367
31307,07-28-2023 10:00,DRUG OFFENSE,31307,324
31308,07-28-2023 11:00,ROBBERY,31308,576
31309,07-28-2023 12:00,FIREARM OFFENSE,31309,209
31310,07-28-2023 13:00,VANDALISM,31310,538
31311,07-28-2023 14:00,KIDNAPPING,31311,397
31312,07-28-2023 15:00,BURGLARY,31312,244
31313,07-28-2023 16:00,CYBERCRIME,31313,440
31314,07-28-2023 17:00,ROBBERY,31314,453
31315,07-28-2023 18:00,ILLEGAL POSSESSION,31315,360
31316,07-28-2023 19:00,COUNTERFEITING,31316,423
31317,07-28-2023 20:00,COUNTERFEITING,31317,365
31318,07-28-2023 21:00,ARSON,31318,249
31319,07-28-2023 22:00,SEXUAL ASSAULT,31319,500
31320,07-28-2023 23:00,ROBBERY,31320,532
31321,07-29-2023 00:00,TRAFFIC VIOLATION,31321,165
31322,07-29-2023 01:00,ROBBERY,31322,232
31323,07-29-2023 02:00,FIREARM OFFENSE,31323,588
31324,07-29-2023 03:00,CYBERCRIME,31324,149
31325,07-29-2023 04:00,HOMICIDE,31325,298
31326,07-29-2023 05:00,EXTORTION,31326,107
31327,07-29-2023 06:00,KIDNAPPING,31327,470
31328,07-29-2023 07:00,DOMESTIC VIOLENCE,31328,554
31329,07-29-2023 08:00,HOMICIDE,31329,534
31330,07-29-2023 09:00,CYBERCRIME,31330,415
31331,07-29-2023 10:00,ROBBERY,31331,306
31332,07-29-2023 11:00,FRAUD,31332,341
31333,07-29-2023 12:00,DRUG OFFENSE,31333,563
31334,07-29-2023 13:00,KIDNAPPING,31334,125
31335,07-29-2023 14:00,FRAUD,31335,139
31336,07-29-2023 15:00,TRAFFIC VIOLATION,31336,141
31337,07-29-2023 16:00,FRAUD,31337,323
31338,07-29-2023 17:00,EXTORTION,31338,575
31339,07-29-2023 18:00,DOMESTIC VIOLENCE,31339,518
31340,07-29-2023 19:00,ASSAULT,31340,540
31341,07-29-2023 20:00,ASSAULT,31341,474
31342,07-29-2023 21:00,DOMESTIC VIOLENCE,31342,129
31343,07-29-2023 22:00,DRUG OFFENSE,31343,227
31344,07-29-2023 23:00,FRAUD,31344,248
31345,07-30-2023 00:00,VANDALISM,31345,592
31346,07-30-2023 01:00,ROBBERY,31346,489
31347,07-30-2023 02:00,FRAUD,31347,116
31348,07-30-2023 03:00,SEXUAL ASSAULT,31348,228
31349,07-30-2023 04:00,VEHICLE - STOLEN,31349,437
31350,07-30-2023 05:00,IDENTITY THEFT,31350,246
31351,07-30-2023 06:00,FIREARM OFFENSE,31351,528
31352,07-30-2023 07:00,COUNTERFEITING,31352,102
31353,07-30-2023 08:00,ASSAULT,31353,373
31354,07-30-2023 09:00,BURGLARY,31354,116
31355,07-30-2023 10:00,DOMESTIC VIOLENCE,31355,354
31356,07-30-2023 11:00,COUNTERFEITING,31356,383
31357,07-30-2023 12:00,FIREARM OFFENSE,31357,400
31358,07-30-2023 13:00,TRAFFIC VIOLATION,31358,264
31359,07-30-2023 14:00,VEHICLE - STOLEN,31359,333
31360,07-30-2023 15:00,PUBLIC INTOXICATION,31360,330
31361,07-30-2023 16:00,COUNTERFEITING,31361,341
31362,07-30-2023 17:00,ARSON,31362,327
31363,07-30-2023 18:00,SHOPLIFTING,31363,381
31364,07-30-2023 19:00,HOMICIDE,31364,466
31365,07-30-2023 20:00,ROBBERY,31365,445
31366,07-30-2023 21:00,ROBBERY,31366,332
31367,07-30-2023 22:00,HOMICIDE,31367,327
31368,07-30-2023 23:00,VEHICLE - STOLEN,31368,576
31369,07-31-2023 00:00,HOMICIDE,31369,511
31370,07-31-2023 01:00,BURGLARY,31370,152
31371,07-31-2023 02:00,TRAFFIC VIOLATION,31371,369
31372,07-31-2023 03:00,ILLEGAL POSSESSION,31372,471
31373,07-31-2023 04:00,BURGLARY,31373,124
31374,07-31-2023 05:00,IDENTITY THEFT,31374,333
31375,07-31-2023 06:00,ROBBERY,31375,505
31376,07-31-2023 07:00,EXTORTION,31376,212
31377,07-31-2023 08:00,ROBBERY,31377,206
31378,07-31-2023 09:00,CYBERCRIME,31378,134
31379,07-31-2023 10:00,DOMESTIC VIOLENCE,31379,242
31380,07-31-2023 11:00,IDENTITY THEFT,31380,571
31381,07-31-2023 12:00,HOMICIDE,31381,199
31382,07-31-2023 13:00,CYBERCRIME,31382,506
31383,07-31-2023 14:00,DRUG OFFENSE,31383,127
31384,07-31-2023 15:00,ASSAULT,31384,148
31385,07-31-2023 16:00,SEXUAL ASSAULT,31385,292
31386,07-31-2023 17:00,COUNTERFEITING,31386,147
31387,07-31-2023 18:00,KIDNAPPING,31387,202
31388,07-31-2023 19:00,DRUG OFFENSE,31388,254
31389,07-31-2023 20:00,SHOPLIFTING,31389,367
31390,07-31-2023 21:00,ASSAULT,31390,292
31391,07-31-2023 22:00,BURGLARY,31391,469
31392,07-31-2023 23:00,SEXUAL ASSAULT,31392,286
31393,08-01-2023 00:00,CYBERCRIME,31393,565
31394,08-01-2023 01:00,FIREARM OFFENSE,31394,257
31395,08-01-2023 02:00,TRAFFIC VIOLATION,31395,367
31396,08-01-2023 03:00,DRUG OFFENSE,31396,493
31397,08-01-2023 04:00,EXTORTION,31397,548
31398,08-01-2023 05:00,COUNTERFEITING,31398,472
31399,08-01-2023 06:00,FIREARM OFFENSE,31399,170
31400,08-01-2023 07:00,ASSAULT,31400,138
31401,08-01-2023 08:00,ILLEGAL POSSESSION,31401,583
31402,08-01-2023 09:00,DRUG OFFENSE,31402,224
31403,08-01-2023 10:00,ILLEGAL POSSESSION,31403,125
31404,08-01-2023 11:00,FIREARM OFFENSE,31404,145
31405,08-01-2023 12:00,VANDALISM,31405,278
31406,08-01-2023 13:00,IDENTITY THEFT,31406,255
31407,08-01-2023 14:00,FIREARM OFFENSE,31407,194
31408,08-01-2023 15:00,PUBLIC INTOXICATION,31408,478
31409,08-01-2023 16:00,PUBLIC INTOXICATION,31409,379
31410,08-01-2023 17:00,ARSON,31410,366
31411,08-01-2023 18:00,BURGLARY,31411,454
31412,08-01-2023 19:00,IDENTITY THEFT,31412,525
31413,08-01-2023 20:00,FRAUD,31413,143
31414,08-01-2023 21:00,BURGLARY,31414,543
31415,08-01-2023 22:00,VEHICLE - STOLEN,31415,430
31416,08-01-2023 23:00,HOMICIDE,31416,487
31417,08-02-2023 00:00,FRAUD,31417,146
31418,08-02-2023 01:00,DRUG OFFENSE,31418,266
31419,08-02-2023 02:00,BURGLARY,31419,585
31420,08-02-2023 03:00,FIREARM OFFENSE,31420,110
31421,08-02-2023 04:00,PUBLIC INTOXICATION,31421,588
31422,08-02-2023 05:00,COUNTERFEITING,31422,188
31423,08-02-2023 06:00,HOMICIDE,31423,173
31424,08-02-2023 07:00,KIDNAPPING,31424,163
31425,08-02-2023 08:00,ROBBERY,31425,215
31426,08-02-2023 09:00,ASSAULT,31426,543
31427,08-02-2023 10:00,BURGLARY,31427,504
31428,08-02-2023 11:00,VEHICLE - STOLEN,31428,411
31429,08-02-2023 12:00,FRAUD,31429,283
31430,08-02-2023 13:00,DOMESTIC VIOLENCE,31430,269
31431,08-02-2023 14:00,KIDNAPPING,31431,229
31432,08-02-2023 15:00,SHOPLIFTING,31432,432
31433,08-02-2023 16:00,ROBBERY,31433,311
31434,08-02-2023 17:00,VANDALISM,31434,292
31435,08-02-2023 18:00,BURGLARY,31435,571
31436,08-02-2023 19:00,EXTORTION,31436,326
31437,08-02-2023 20:00,IDENTITY THEFT,31437,119
31438,08-02-2023 21:00,ASSAULT,31438,481
31439,08-02-2023 22:00,PUBLIC INTOXICATION,31439,305
31440,08-02-2023 23:00,DRUG OFFENSE,31440,487
31441,08-03-2023 00:00,VEHICLE - STOLEN,31441,502
31442,08-03-2023 01:00,PUBLIC INTOXICATION,31442,573
31443,08-03-2023 02:00,EXTORTION,31443,368
31444,08-03-2023 03:00,COUNTERFEITING,31444,330
31445,08-03-2023 04:00,KIDNAPPING,31445,557
31446,08-03-2023 05:00,HOMICIDE,31446,578
31447,08-03-2023 06:00,VEHICLE - STOLEN,31447,384
31448,08-03-2023 07:00,COUNTERFEITING,31448,269
31449,08-03-2023 08:00,CYBERCRIME,31449,223
31450,08-03-2023 09:00,COUNTERFEITING,31450,170
31451,08-03-2023 10:00,PUBLIC INTOXICATION,31451,410
31452,08-03-2023 11:00,ASSAULT,31452,500
31453,08-03-2023 12:00,EXTORTION,31453,536
31454,08-03-2023 13:00,HOMICIDE,31454,596
31455,08-03-2023 14:00,CYBERCRIME,31455,514
31456,08-03-2023 15:00,DRUG OFFENSE,31456,217
31457,08-03-2023 16:00,COUNTERFEITING,31457,191
31458,08-03-2023 17:00,FRAUD,31458,526
31459,08-03-2023 18:00,FIREARM OFFENSE,31459,303
31460,08-03-2023 19:00,ARSON,31460,582
31461,08-03-2023 20:00,ILLEGAL POSSESSION,31461,537
31462,08-03-2023 21:00,CYBERCRIME,31462,376
31463,08-03-2023 22:00,HOMICIDE,31463,345
31464,08-03-2023 23:00,COUNTERFEITING,31464,544
31465,08-04-2023 00:00,ILLEGAL POSSESSION,31465,293
31466,08-04-2023 01:00,VANDALISM,31466,195
31467,08-04-2023 02:00,BURGLARY,31467,474
31468,08-04-2023 03:00,TRAFFIC VIOLATION,31468,565
31469,08-04-2023 04:00,IDENTITY THEFT,31469,463
31470,08-04-2023 05:00,ROBBERY,31470,124
31471,08-04-2023 06:00,FIREARM OFFENSE,31471,186
31472,08-04-2023 07:00,IDENTITY THEFT,31472,564
31473,08-04-2023 08:00,ILLEGAL POSSESSION,31473,276
31474,08-04-2023 09:00,COUNTERFEITING,31474,413
31475,08-04-2023 10:00,ARSON,31475,427
31476,08-04-2023 11:00,FRAUD,31476,228
31477,08-04-2023 12:00,ARSON,31477,103
31478,08-04-2023 13:00,VEHICLE - STOLEN,31478,175
31479,08-04-2023 14:00,VANDALISM,31479,178
31480,08-04-2023 15:00,KIDNAPPING,31480,483
31481,08-04-2023 16:00,ILLEGAL POSSESSION,31481,402
31482,08-04-2023 17:00,EXTORTION,31482,451
31483,08-04-2023 18:00,ARSON,31483,498
31484,08-04-2023 19:00,SEXUAL ASSAULT,31484,150
31485,08-04-2023 20:00,FIREARM OFFENSE,31485,179
31486,08-04-2023 21:00,IDENTITY THEFT,31486,344
31487,08-04-2023 22:00,TRAFFIC VIOLATION,31487,482
31488,08-04-2023 23:00,FIREARM OFFENSE,31488,556
31489,08-05-2023 00:00,HOMICIDE,31489,391
31490,08-05-2023 01:00,CYBERCRIME,31490,560
31491,08-05-2023 02:00,EXTORTION,31491,102
31492,08-05-2023 03:00,CYBERCRIME,31492,503
31493,08-05-2023 04:00,COUNTERFEITING,31493,547
31494,08-05-2023 05:00,COUNTERFEITING,31494,564
31495,08-05-2023 06:00,EXTORTION,31495,150
31496,08-05-2023 07:00,ILLEGAL POSSESSION,31496,206
31497,08-05-2023 08:00,TRAFFIC VIOLATION,31497,416
31498,08-05-2023 09:00,IDENTITY THEFT,31498,477
31499,08-05-2023 10:00,DRUG OFFENSE,31499,305
31500,08-05-2023 11:00,DRUG OFFENSE,31500,483
31501,08-05-2023 12:00,DRUG OFFENSE,31501,378
31502,08-05-2023 13:00,BURGLARY,31502,163
31503,08-05-2023 14:00,IDENTITY THEFT,31503,471
31504,08-05-2023 15:00,VANDALISM,31504,561
31505,08-05-2023 16:00,SHOPLIFTING,31505,391
31506,08-05-2023 17:00,COUNTERFEITING,31506,214
31507,08-05-2023 18:00,EXTORTION,31507,448
31508,08-05-2023 19:00,KIDNAPPING,31508,442
31509,08-05-2023 20:00,BURGLARY,31509,348
31510,08-05-2023 21:00,KIDNAPPING,31510,226
31511,08-05-2023 22:00,FIREARM OFFENSE,31511,183
31512,08-05-2023 23:00,CYBERCRIME,31512,155
31513,08-06-2023 00:00,VEHICLE - STOLEN,31513,544
31514,08-06-2023 01:00,VANDALISM,31514,257
31515,08-06-2023 02:00,BURGLARY,31515,129
31516,08-06-2023 03:00,KIDNAPPING,31516,220
31517,08-06-2023 04:00,DOMESTIC VIOLENCE,31517,302
31518,08-06-2023 05:00,FRAUD,31518,546
31519,08-06-2023 06:00,FIREARM OFFENSE,31519,368
31520,08-06-2023 07:00,DRUG OFFENSE,31520,370
31521,08-06-2023 08:00,VEHICLE - STOLEN,31521,464
31522,08-06-2023 09:00,FRAUD,31522,227
31523,08-06-2023 10:00,ASSAULT,31523,540
31524,08-06-2023 11:00,FRAUD,31524,388
31525,08-06-2023 12:00,PUBLIC INTOXICATION,31525,154
31526,08-06-2023 13:00,CYBERCRIME,31526,370
31527,08-06-2023 14:00,SEXUAL ASSAULT,31527,165
31528,08-06-2023 15:00,ASSAULT,31528,102
31529,08-06-2023 16:00,ROBBERY,31529,527
31530,08-06-2023 17:00,ASSAULT,31530,539
31531,08-06-2023 18:00,FIREARM OFFENSE,31531,555
31532,08-06-2023 19:00,KIDNAPPING,31532,188
31533,08-06-2023 20:00,VANDALISM,31533,552
31534,08-06-2023 21:00,SHOPLIFTING,31534,573
31535,08-06-2023 22:00,DRUG OFFENSE,31535,380
31536,08-06-2023 23:00,ASSAULT,31536,405
31537,08-07-2023 00:00,VANDALISM,31537,282
31538,08-07-2023 01:00,EXTORTION,31538,344
31539,08-07-2023 02:00,SHOPLIFTING,31539,187
31540,08-07-2023 03:00,CYBERCRIME,31540,221
31541,08-07-2023 04:00,CYBERCRIME,31541,217
31542,08-07-2023 05:00,SHOPLIFTING,31542,460
31543,08-07-2023 06:00,ROBBERY,31543,151
31544,08-07-2023 07:00,VEHICLE - STOLEN,31544,516
31545,08-07-2023 08:00,ILLEGAL POSSESSION,31545,311
31546,08-07-2023 09:00,VEHICLE - STOLEN,31546,106
31547,08-07-2023 10:00,ASSAULT,31547,498
31548,08-07-2023 11:00,ROBBERY,31548,479
31549,08-07-2023 12:00,ARSON,31549,123
31550,08-07-2023 13:00,SEXUAL ASSAULT,31550,369
31551,08-07-2023 14:00,EXTORTION,31551,274
31552,08-07-2023 15:00,SHOPLIFTING,31552,556
31553,08-07-2023 16:00,TRAFFIC VIOLATION,31553,595
31554,08-07-2023 17:00,HOMICIDE,31554,591
31555,08-07-2023 18:00,ROBBERY,31555,322
31556,08-07-2023 19:00,DRUG OFFENSE,31556,268
31557,08-07-2023 20:00,EXTORTION,31557,208
31558,08-07-2023 21:00,SHOPLIFTING,31558,485
31559,08-07-2023 22:00,VANDALISM,31559,232
31560,08-07-2023 23:00,ASSAULT,31560,110
31561,08-08-2023 00:00,VANDALISM,31561,308
31562,08-08-2023 01:00,IDENTITY THEFT,31562,298
31563,08-08-2023 02:00,CYBERCRIME,31563,156
31564,08-08-2023 03:00,FIREARM OFFENSE,31564,388
31565,08-08-2023 04:00,DOMESTIC VIOLENCE,31565,435
31566,08-08-2023 05:00,IDENTITY THEFT,31566,484
31567,08-08-2023 06:00,DRUG OFFENSE,31567,324
31568,08-08-2023 07:00,ASSAULT,31568,361
31569,08-08-2023 08:00,TRAFFIC VIOLATION,31569,220
31570,08-08-2023 09:00,DRUG OFFENSE,31570,576
31571,08-08-2023 10:00,DOMESTIC VIOLENCE,31571,137
31572,08-08-2023 11:00,COUNTERFEITING,31572,177
31573,08-08-2023 12:00,COUNTERFEITING,31573,319
31574,08-08-2023 13:00,ROBBERY,31574,261
31575,08-08-2023 14:00,VANDALISM,31575,450
31576,08-08-2023 15:00,PUBLIC INTOXICATION,31576,307
31577,08-08-2023 16:00,ILLEGAL POSSESSION,31577,259
31578,08-08-2023 17:00,VEHICLE - STOLEN,31578,553
31579,08-08-2023 18:00,FRAUD,31579,566
31580,08-08-2023 19:00,CYBERCRIME,31580,248
31581,08-08-2023 20:00,VEHICLE - STOLEN,31581,506
31582,08-08-2023 21:00,ILLEGAL POSSESSION,31582,296
31583,08-08-2023 22:00,KIDNAPPING,31583,520
31584,08-08-2023 23:00,BURGLARY,31584,550
31585,08-09-2023 00:00,ARSON,31585,374
31586,08-09-2023 01:00,IDENTITY THEFT,31586,337
31587,08-09-2023 02:00,FRAUD,31587,381
31588,08-09-2023 03:00,SEXUAL ASSAULT,31588,514
31589,08-09-2023 04:00,SHOPLIFTING,31589,277
31590,08-09-2023 05:00,SHOPLIFTING,31590,290
31591,08-09-2023 06:00,ROBBERY,31591,146
31592,08-09-2023 07:00,SHOPLIFTING,31592,331
31593,08-09-2023 08:00,ASSAULT,31593,346
31594,08-09-2023 09:00,COUNTERFEITING,31594,468
31595,08-09-2023 10:00,DOMESTIC VIOLENCE,31595,235
31596,08-09-2023 11:00,SEXUAL ASSAULT,31596,467
31597,08-09-2023 12:00,DOMESTIC VIOLENCE,31597,349
31598,08-09-2023 13:00,IDENTITY THEFT,31598,477
31599,08-09-2023 14:00,ILLEGAL POSSESSION,31599,453
31600,08-09-2023 15:00,COUNTERFEITING,31600,350
31601,08-09-2023 16:00,CYBERCRIME,31601,437
31602,08-09-2023 17:00,SHOPLIFTING,31602,354
31603,08-09-2023 18:00,ROBBERY,31603,497
31604,08-09-2023 19:00,KIDNAPPING,31604,246
31605,08-09-2023 20:00,FIREARM OFFENSE,31605,503
31606,08-09-2023 21:00,VEHICLE - STOLEN,31606,255
31607,08-09-2023 22:00,HOMICIDE,31607,130
31608,08-09-2023 23:00,HOMICIDE,31608,460
31609,08-10-2023 00:00,SHOPLIFTING,31609,145
31610,08-10-2023 01:00,DOMESTIC VIOLENCE,31610,210
31611,08-10-2023 02:00,TRAFFIC VIOLATION,31611,350
31612,08-10-2023 03:00,DOMESTIC VIOLENCE,31612,104
31613,08-10-2023 04:00,DRUG OFFENSE,31613,243
31614,08-10-2023 05:00,VEHICLE - STOLEN,31614,311
31615,08-10-2023 06:00,IDENTITY THEFT,31615,487
31616,08-10-2023 07:00,VEHICLE - STOLEN,31616,540
31617,08-10-2023 08:00,EXTORTION,31617,269
31618,08-10-2023 09:00,SEXUAL ASSAULT,31618,459
31619,08-10-2023 10:00,DOMESTIC VIOLENCE,31619,147
31620,08-10-2023 11:00,FIREARM OFFENSE,31620,125
31621,08-10-2023 12:00,FIREARM OFFENSE,31621,377
31622,08-10-2023 13:00,ARSON,31622,279
31623,08-10-2023 14:00,CYBERCRIME,31623,178
31624,08-10-2023 15:00,EXTORTION,31624,583
31625,08-10-2023 16:00,VANDALISM,31625,429
31626,08-10-2023 17:00,DOMESTIC VIOLENCE,31626,413
31627,08-10-2023 18:00,ILLEGAL POSSESSION,31627,301
31628,08-10-2023 19:00,ROBBERY,31628,571
31629,08-10-2023 20:00,IDENTITY THEFT,31629,301
31630,08-10-2023 21:00,PUBLIC INTOXICATION,31630,248
31631,08-10-2023 22:00,KIDNAPPING,31631,516
31632,08-10-2023 23:00,ARSON,31632,232
31633,08-11-2023 00:00,CYBERCRIME,31633,191
31634,08-11-2023 01:00,ARSON,31634,453
31635,08-11-2023 02:00,HOMICIDE,31635,261
31636,08-11-2023 03:00,TRAFFIC VIOLATION,31636,237
31637,08-11-2023 04:00,SEXUAL ASSAULT,31637,437
31638,08-11-2023 05:00,PUBLIC INTOXICATION,31638,536
31639,08-11-2023 06:00,SHOPLIFTING,31639,515
31640,08-11-2023 07:00,COUNTERFEITING,31640,241
31641,08-11-2023 08:00,ASSAULT,31641,161
31642,08-11-2023 09:00,VEHICLE - STOLEN,31642,232
31643,08-11-2023 10:00,PUBLIC INTOXICATION,31643,252
31644,08-11-2023 11:00,SEXUAL ASSAULT,31644,395
31645,08-11-2023 12:00,BURGLARY,31645,199
31646,08-11-2023 13:00,BURGLARY,31646,204
31647,08-11-2023 14:00,VANDALISM,31647,491
31648,08-11-2023 15:00,FRAUD,31648,284
31649,08-11-2023 16:00,CYBERCRIME,31649,478
31650,08-11-2023 17:00,PUBLIC INTOXICATION,31650,156
31651,08-11-2023 18:00,VEHICLE - STOLEN,31651,126
31652,08-11-2023 19:00,BURGLARY,31652,330
31653,08-11-2023 20:00,SEXUAL ASSAULT,31653,326
31654,08-11-2023 21:00,SHOPLIFTING,31654,492
31655,08-11-2023 22:00,FIREARM OFFENSE,31655,349
31656,08-11-2023 23:00,VANDALISM,31656,556
31657,08-12-2023 00:00,SEXUAL ASSAULT,31657,530
31658,08-12-2023 01:00,PUBLIC INTOXICATION,31658,433
31659,08-12-2023 02:00,DRUG OFFENSE,31659,259
31660,08-12-2023 03:00,CYBERCRIME,31660,429
31661,08-12-2023 04:00,BURGLARY,31661,584
31662,08-12-2023 05:00,ROBBERY,31662,561
31663,08-12-2023 06:00,DOMESTIC VIOLENCE,31663,532
31664,08-12-2023 07:00,COUNTERFEITING,31664,493
31665,08-12-2023 08:00,COUNTERFEITING,31665,203
31666,08-12-2023 09:00,HOMICIDE,31666,177
31667,08-12-2023 10:00,PUBLIC INTOXICATION,31667,437
31668,08-12-2023 11:00,KIDNAPPING,31668,122
31669,08-12-2023 12:00,CYBERCRIME,31669,581
31670,08-12-2023 13:00,HOMICIDE,31670,443
31671,08-12-2023 14:00,FIREARM OFFENSE,31671,324
31672,08-12-2023 15:00,CYBERCRIME,31672,378
31673,08-12-2023 16:00,BURGLARY,31673,519
31674,08-12-2023 17:00,ROBBERY,31674,370
31675,08-12-2023 18:00,SEXUAL ASSAULT,31675,350
31676,08-12-2023 19:00,ILLEGAL POSSESSION,31676,369
31677,08-12-2023 20:00,SEXUAL ASSAULT,31677,538
31678,08-12-2023 21:00,VANDALISM,31678,528
31679,08-12-2023 22:00,COUNTERFEITING,31679,292
31680,08-12-2023 23:00,DOMESTIC VIOLENCE,31680,347
31681,08-13-2023 00:00,TRAFFIC VIOLATION,31681,207
31682,08-13-2023 01:00,ASSAULT,31682,592
31683,08-13-2023 02:00,FRAUD,31683,348
31684,08-13-2023 03:00,FRAUD,31684,450
