FIR_Suspects_ID,FIR_ID,Suspect_ID,Reason_For_Suspicion,Date_Linked
21164,33862,31399,Prior criminal record,2022-01-27
21165,30682,1892,Seen near crime scene,2023-08-31
21166,31003,30952,CCTV footage,2022-08-26
21167,24658,962,Witness testimony,2020-03-17
21168,1518,8679,Seen near crime scene,2022-06-04
21169,1518,8364,Seen near crime scene,2019-06-06
21170,34627,21601,Witness testimony,2020-11-08
21171,14573,18232,Seen near crime scene,2022-03-10
21172,14573,24465,Phone call records,2020-10-28
21173,38997,1551,Witness testimony,2019-01-18
21174,27021,30706,Suspicious behaviour reported,2023-03-03
21175,4229,12404,Witness testimony,2022-09-07
21176,35588,23360,Suspicious behaviour reported,2021-02-22
21177,35567,28524,Suspicious behaviour reported,2019-09-06
21178,24675,29010,Suspicious behaviour reported,2022-06-23
21179,28023,27699,Phone call records,2019-01-30
21180,2708,3245,Witness testimony,2020-01-10
21181,22339,16002,CCTV footage,2022-06-01
21182,22339,5356,Prior criminal record,2020-06-10
21183,27292,24682,Prior criminal record,2019-01-31
21184,37059,21461,Witness testimony,2019-11-10
21185,7124,5317,CCTV footage,2023-10-19
21186,3486,11097,Prior criminal record,2019-02-14
21187,15422,12560,Phone call records,2020-07-13
21188,14275,12135,Suspicious behaviour reported,2022-12-31
21189,8322,17399,CCTV footage,2020-07-29
21190,8322,9581,CCTV footage,2021-12-04
21191,9010,20037,Prior criminal record,2019-08-31
21192,19337,28157,Witness testimony,2022-12-04
21193,8607,25124,CCTV footage,2020-08-09
21194,39332,15279,Witness testimony,2023-09-14
21195,39332,23836,Seen near crime scene,2023-12-01
21196,22261,23198,Prior criminal record,2019-01-22
21197,22261,30644,CCTV footage,2021-01-02
21198,12687,27768,Prior criminal record,2022-12-11
21199,39635,11178,Suspicious behaviour reported,2021-09-22
21200,33420,7671,CCTV footage,2020-09-28
21201,19340,1551,CCTV footage,2020-10-29
21202,23106,32037,Witness testimony,2022-10-17
21203,32864,27619,Seen near crime scene,2019-02-14
21204,31609,30294,Witness testimony,2020-03-01
21205,24379,2962,Phone call records,2023-03-06
21206,6937,14011,Witness testimony,2020-03-10
21207,20814,16278,CCTV footage,2021-01-17
21208,39125,21443,Phone call records,2021-05-03
21209,17885,10648,Prior criminal record,2020-02-14
21210,15766,27420,CCTV footage,2022-03-26
21211,14392,10726,Suspicious behaviour reported,2022-02-22
21212,14392,17655,Phone call records,2020-12-08
21213,15470,16699,Prior criminal record,2019-03-17
21214,15742,2988,Prior criminal record,2022-04-30
21215,30777,27937,Witness testimony,2021-05-23
21216,12359,28686,CCTV footage,2019-08-30
21217,1113,25810,CCTV footage,2019-11-12
21218,10319,22786,Suspicious behaviour reported,2022-09-08
21219,9361,16735,Phone call records,2023-01-10
21220,29899,26327,Suspicious behaviour reported,2023-02-06
21221,1613,2943,Witness testimony,2022-04-14
21222,23903,16045,Suspicious behaviour reported,2020-10-09
21223,11226,21814,Phone call records,2022-09-10
21224,11132,11759,Suspicious behaviour reported,2019-11-25
21225,2357,31100,Seen near crime scene,2022-02-17
21226,38002,26178,Witness testimony,2020-07-26
21227,38002,5993,CCTV footage,2019-11-01
21228,25295,5667,CCTV footage,2022-09-17
21229,29103,4635,CCTV footage,2021-01-28
21230,6109,28646,Witness testimony,2019-02-16
21231,14215,13734,CCTV footage,2021-07-19
21232,31726,29249,Prior criminal record,2023-04-21
21233,8663,10205,Seen near crime scene,2020-11-18
21234,31578,4987,Phone call records,2023-08-18
21235,19315,17596,CCTV footage,2019-05-28
21236,684,30507,CCTV footage,2021-05-31
21237,2847,27825,Prior criminal record,2020-02-04
21238,2847,13679,Witness testimony,2021-07-16
21239,23536,27757,Suspicious behaviour reported,2023-07-06
21240,15245,24504,Seen near crime scene,2021-02-27
21241,15245,25491,Seen near crime scene,2022-03-25
21242,25740,23414,CCTV footage,2019-05-11
21243,11822,22203,Prior criminal record,2022-10-09
21244,11822,21735,Witness testimony,2023-03-23
21245,13794,25847,Suspicious behaviour reported,2020-12-05
21246,9895,15574,Witness testimony,2021-07-29
21247,9895,30932,Seen near crime scene,2022-01-11
21248,1111,14623,Witness testimony,2022-06-20
21249,28115,25697,Prior criminal record,2022-09-07
21250,807,30461,Prior criminal record,2020-05-04
21251,35459,4272,Phone call records,2023-01-09
21252,22084,28547,Witness testimony,2020-11-26
21253,22084,30916,Suspicious behaviour reported,2021-12-16
21254,565,29654,Witness testimony,2022-02-24
21255,20710,394,Seen near crime scene,2022-09-05
21256,20710,1024,Seen near crime scene,2019-07-24
21257,24474,2605,Phone call records,2023-06-07
21258,32288,12984,Prior criminal record,2020-04-10
21259,10841,2559,Witness testimony,2021-06-14
21260,12431,19836,Suspicious behaviour reported,2020-06-23
21261,12431,2673,Suspicious behaviour reported,2020-09-25
21262,38516,4330,Prior criminal record,2021-06-14
21263,38516,27812,Suspicious behaviour reported,2021-04-27
21264,23688,14507,Suspicious behaviour reported,2019-01-02
21265,25868,2538,Prior criminal record,2019-11-08
21266,4723,20188,Suspicious behaviour reported,2021-01-19
21267,1974,30999,Prior criminal record,2022-07-24
21268,30388,21620,Phone call records,2022-09-09
21269,30388,29827,Suspicious behaviour reported,2020-05-05
21270,23114,13484,Suspicious behaviour reported,2023-03-28
21271,871,9969,CCTV footage,2019-06-29
21272,16734,25600,Phone call records,2021-09-18
21273,1042,28068,Suspicious behaviour reported,2023-12-10
21274,38437,25395,Witness testimony,2020-02-07
21275,501,4195,Phone call records,2022-09-04
21276,26836,10990,Witness testimony,2019-12-05
21277,32802,20020,Prior criminal record,2019-01-02
21278,37315,30579,CCTV footage,2022-04-10
21279,37379,20952,Suspicious behaviour reported,2019-12-21
21280,12683,12044,Prior criminal record,2022-05-22
21281,3476,15010,Seen near crime scene,2021-07-22
21282,3476,28351,Prior criminal record,2023-02-01
21283,16709,12022,Witness testimony,2019-02-23
21284,22757,15044,CCTV footage,2022-01-09
21285,1345,27937,Witness testimony,2020-05-11
21286,39992,692,Prior criminal record,2019-12-31
21287,39216,27031,Prior criminal record,2019-09-08
21288,31658,9585,Witness testimony,2019-12-06
21289,20236,14886,Phone call records,2019-04-07
21290,1166,12964,Seen near crime scene,2021-03-27
21291,9058,30746,Witness testimony,2023-12-14
21292,9058,20561,Prior criminal record,2022-04-01
21293,4710,13338,Seen near crime scene,2021-02-01
21294,34188,15745,CCTV footage,2022-11-04
21295,28279,24832,CCTV footage,2023-05-31
21296,14352,11591,Suspicious behaviour reported,2019-11-24
21297,21020,6017,CCTV footage,2020-06-15
21298,39150,3885,Seen near crime scene,2022-02-01
21299,4010,4141,Seen near crime scene,2021-09-08
21300,29657,15906,CCTV footage,2021-09-24
21301,29657,29760,Witness testimony,2022-11-23
21302,5960,13560,Seen near crime scene,2023-07-17
21303,15166,9592,Prior criminal record,2020-02-16
21304,12082,30799,CCTV footage,2019-08-18
21305,35028,3011,Phone call records,2023-06-21
21306,29573,3088,Witness testimony,2019-12-19
21307,13615,4571,CCTV footage,2023-08-22
21308,13615,14855,CCTV footage,2019-09-05
21309,2071,11344,Witness testimony,2021-06-17
21310,30702,25080,Suspicious behaviour reported,2019-06-25
21311,14058,15232,CCTV footage,2022-01-11
21312,13950,15715,Suspicious behaviour reported,2019-04-09
21313,32222,27177,Seen near crime scene,2022-09-21
21314,32222,26545,Phone call records,2023-08-18
21315,20406,18424,Phone call records,2021-12-17
21316,37782,13193,CCTV footage,2020-05-27
21317,36062,28509,Phone call records,2023-05-19
21318,11097,26769,Suspicious behaviour reported,2023-01-16
21319,26820,12700,Prior criminal record,2021-08-02
21320,26820,23913,Seen near crime scene,2021-11-08
21321,32317,17895,Witness testimony,2022-01-24
21322,39076,10302,CCTV footage,2022-01-14
21323,30907,5761,Prior criminal record,2020-12-09
21324,20070,18990,CCTV footage,2022-10-10
21325,27546,31060,Witness testimony,2022-09-22
21326,37331,28646,Prior criminal record,2022-05-03
21327,12616,17119,Seen near crime scene,2019-08-24
21328,5268,17809,Suspicious behaviour reported,2019-10-12
21329,5268,4572,CCTV footage,2023-07-31
21330,24339,8745,Prior criminal record,2020-07-15
21331,24339,16689,Witness testimony,2019-08-05
21332,5722,19106,Seen near crime scene,2021-06-30
21333,36656,25854,Witness testimony,2021-07-08
21334,15555,9014,Phone call records,2023-05-05
21335,15555,11917,Suspicious behaviour reported,2019-07-28
21336,23041,23553,CCTV footage,2022-02-01
21337,23041,9577,CCTV footage,2020-05-29
21338,23259,21036,Prior criminal record,2021-09-06
21339,23259,14938,Suspicious behaviour reported,2023-08-02
21340,4630,17215,Seen near crime scene,2021-05-17
21341,18576,18600,CCTV footage,2023-06-15
21342,20631,9099,CCTV footage,2020-10-20
21343,22253,7977,Suspicious behaviour reported,2021-01-31
21344,36587,8103,Phone call records,2022-06-20
21345,36587,5126,Seen near crime scene,2019-07-04
21346,7357,27280,Seen near crime scene,2022-07-01
21347,6872,3607,Witness testimony,2023-05-27
21348,28142,1592,Seen near crime scene,2019-02-08
21349,3139,831,Witness testimony,2020-06-12
21350,14089,16323,Phone call records,2019-03-05
21351,22122,7733,Phone call records,2020-12-23
21352,18784,14446,Seen near crime scene,2021-03-22
21353,32246,20894,Phone call records,2023-12-12
21354,8055,18371,CCTV footage,2019-04-05
21355,17001,12930,Prior criminal record,2021-02-20
21356,6766,14374,Prior criminal record,2022-06-15
21357,6766,25480,Phone call records,2020-05-31
21358,5614,23587,CCTV footage,2019-12-08
21359,5614,17596,Prior criminal record,2023-10-04
21360,39373,2721,Seen near crime scene,2020-09-11
21361,38769,6943,Suspicious behaviour reported,2022-04-29
21362,38769,20684,Witness testimony,2019-03-23
21363,23591,19041,Witness testimony,2019-05-08
21364,33805,20831,Phone call records,2023-03-28
21365,21438,25219,Phone call records,2022-11-08
21366,36900,29149,Witness testimony,2023-05-27
21367,7076,23794,CCTV footage,2020-10-06
21368,27958,11456,CCTV footage,2023-01-27
21369,30440,3849,Suspicious behaviour reported,2023-01-02
21370,3685,16627,Suspicious behaviour reported,2021-08-29
21371,3685,13003,Prior criminal record,2021-12-18
21372,36680,19006,Witness testimony,2022-12-20
21373,29164,10397,Seen near crime scene,2022-10-03
21374,22532,24574,Suspicious behaviour reported,2020-05-08
21375,39242,23438,Witness testimony,2021-06-04
21376,39242,15378,Suspicious behaviour reported,2020-08-29
21377,37835,20940,CCTV footage,2019-09-16
21378,35148,9243,Prior criminal record,2021-03-09
21379,25076,20106,Prior criminal record,2019-11-09
21380,25076,32077,Phone call records,2020-05-01
21381,15994,14251,Prior criminal record,2021-11-26
21382,15994,17791,CCTV footage,2019-04-08
21383,10316,26942,Prior criminal record,2021-06-11
21384,6667,11511,Suspicious behaviour reported,2023-01-26
21385,3936,24140,CCTV footage,2022-10-10
21386,3936,2220,Witness testimony,2021-01-17
21387,34249,4461,Suspicious behaviour reported,2021-06-05
21388,25148,14351,Prior criminal record,2022-03-13
21389,18996,27656,Witness testimony,2023-07-29
21390,18996,31857,Seen near crime scene,2023-02-20
21391,34298,27683,CCTV footage,2020-09-30
21392,34298,3366,Suspicious behaviour reported,2021-03-23
21393,12323,26025,Prior criminal record,2021-03-15
21394,38176,5037,Suspicious behaviour reported,2022-03-07
21395,27658,3561,Witness testimony,2022-07-12
21396,10470,6356,Prior criminal record,2023-10-16
21397,21220,12759,Prior criminal record,2020-03-26
21398,8539,18724,Prior criminal record,2021-04-17
21399,8539,9236,Phone call records,2019-05-12
21400,12456,16192,Phone call records,2021-09-13
21401,21434,9035,Witness testimony,2023-05-30
21402,13666,3053,Suspicious behaviour reported,2022-06-07
21403,39477,5057,CCTV footage,2020-01-21
21404,23723,20590,Witness testimony,2023-08-04
21405,23723,21765,Suspicious behaviour reported,2021-08-04
21406,29075,15917,Seen near crime scene,2020-09-05
21407,25279,8930,Prior criminal record,2020-03-05
21408,23839,14974,Witness testimony,2020-10-20
21409,38739,3944,Seen near crime scene,2023-04-05
21410,38739,29330,Phone call records,2021-09-04
21411,36865,24002,Prior criminal record,2021-06-05
21412,36865,28822,Witness testimony,2019-12-29
21413,3739,28571,Seen near crime scene,2022-03-23
21414,7036,25074,Phone call records,2020-07-11
21415,11419,3212,Phone call records,2019-12-02
21416,33912,16421,Suspicious behaviour reported,2020-02-12
21417,8957,7388,Phone call records,2023-01-16
21418,16614,31808,Prior criminal record,2020-10-30
21419,29581,10621,Suspicious behaviour reported,2019-12-04
21420,90,20433,Seen near crime scene,2023-02-21
21421,38974,6921,CCTV footage,2020-05-16
21422,15695,15570,Phone call records,2022-09-13
21423,15695,14855,Seen near crime scene,2023-03-07
21424,10028,593,Phone call records,2023-06-17
21425,4374,5413,Witness testimony,2019-08-18
21426,30688,8291,Prior criminal record,2023-08-18
21427,1667,1424,CCTV footage,2021-06-27
21428,22772,15798,Witness testimony,2020-01-31
21429,18416,27558,Witness testimony,2022-03-16
21430,32740,16463,Suspicious behaviour reported,2022-02-12
21431,32497,9845,Witness testimony,2021-07-21
21432,32173,3226,Seen near crime scene,2020-05-25
21433,15612,29782,Suspicious behaviour reported,2021-09-04
21434,9742,26482,Phone call records,2022-12-12
21435,1691,23649,Prior criminal record,2021-03-19
21436,15097,16921,Prior criminal record,2019-05-24
21437,32299,11233,Suspicious behaviour reported,2022-09-16
21438,19736,1856,Seen near crime scene,2019-09-20
21439,14952,19036,Seen near crime scene,2020-10-19
21440,39160,19461,Prior criminal record,2019-06-08
21441,7681,22166,CCTV footage,2020-10-01
21442,13180,8243,Suspicious behaviour reported,2020-08-25
21443,2051,13428,Suspicious behaviour reported,2023-09-02
21444,18598,641,Seen near crime scene,2022-09-19
21445,5027,25429,Phone call records,2023-09-01
21446,10224,28000,Witness testimony,2022-09-10
21447,6329,958,Seen near crime scene,2023-03-15
21448,32883,14145,Witness testimony,2019-05-08
21449,32040,26850,Witness testimony,2023-12-31
21450,30114,31546,Witness testimony,2020-01-04
21451,7190,19837,Suspicious behaviour reported,2020-11-30
21452,17710,16814,Witness testimony,2021-10-21
21453,36883,20029,Suspicious behaviour reported,2019-12-26
21454,39498,9723,Seen near crime scene,2023-03-22
21455,8372,27571,Suspicious behaviour reported,2023-01-18
21456,27939,23553,CCTV footage,2021-02-05
21457,23432,27760,Suspicious behaviour reported,2023-05-15
21458,7662,3229,Suspicious behaviour reported,2023-03-20
21459,7662,22000,CCTV footage,2019-08-14
21460,28277,29004,Witness testimony,2023-12-20
21461,28277,13542,Phone call records,2019-04-05
21462,12095,699,CCTV footage,2021-05-25
21463,9836,22905,Prior criminal record,2023-10-26
21464,27418,11987,Prior criminal record,2021-03-07
21465,15485,20159,Seen near crime scene,2020-01-03
21466,15485,25290,Witness testimony,2023-06-16
21467,27150,9072,Witness testimony,2020-07-23
21468,27150,5279,CCTV footage,2023-07-26
21469,24510,17410,Prior criminal record,2023-02-07
21470,35142,20453,Seen near crime scene,2023-06-17
21471,35142,17552,Suspicious behaviour reported,2021-11-18
21472,25166,20475,Suspicious behaviour reported,2021-09-28
21473,6378,31779,Phone call records,2019-07-08
21474,6378,14151,Witness testimony,2019-01-15
21475,19754,29891,Witness testimony,2023-07-11
21476,24208,13797,Phone call records,2021-10-06
21477,24208,1791,CCTV footage,2021-06-06
21478,7653,12685,Witness testimony,2022-12-14
21479,24966,26267,Suspicious behaviour reported,2021-09-26
21480,39939,16474,Phone call records,2021-08-30
21481,30911,15226,Phone call records,2022-02-10
21482,10838,9845,CCTV footage,2020-12-27
21483,18522,31634,Seen near crime scene,2020-07-12
21484,26628,30086,Prior criminal record,2020-05-01
21485,26628,2106,Seen near crime scene,2022-05-09
21486,30245,10914,Phone call records,2019-04-22
21487,7305,1728,Prior criminal record,2023-12-16
21488,661,10463,Suspicious behaviour reported,2021-08-16
21489,661,8907,Witness testimony,2022-08-13
21490,18346,19065,Seen near crime scene,2022-02-15
21491,2372,9804,Witness testimony,2020-02-25
21492,2372,5368,Suspicious behaviour reported,2021-03-12
21493,21497,14385,Seen near crime scene,2023-07-02
21494,33932,1134,Prior criminal record,2020-04-22
21495,29916,29567,CCTV footage,2021-10-28
21496,7891,2058,Seen near crime scene,2020-04-06
21497,1302,5158,Prior criminal record,2019-05-21
21498,1302,21150,Prior criminal record,2020-10-01
21499,989,3011,Witness testimony,2023-06-12
21500,32721,12704,Prior criminal record,2021-05-09
21501,2851,780,Suspicious behaviour reported,2022-01-10
21502,14300,10131,Seen near crime scene,2021-11-07
21503,19092,21939,Phone call records,2019-01-14
