FIR_Accused_ID,FIR_ID,Accused_ID,Role_In_Crime,Date_Linked
29064,21925,41986,Accomplice,2021-11-11
29065,10057,47328,Mastermind,2019-11-12
29066,35995,16546,Executor,2020-06-05
29067,3532,25056,Executor,2019-12-18
29068,3532,46474,Driver,2022-02-13
29069,31295,7004,Lookout,2021-08-05
29070,31295,19004,Financier,2022-08-05
29071,30220,40665,Driver,2023-12-18
29072,30220,21277,Mastermind,2021-05-23
29073,38583,28372,Accomplice,2020-07-14
29074,28717,5836,Executor,2023-01-23
29075,7117,19819,Executor,2020-12-21
29076,8790,41054,Financier,2021-12-28
29077,8790,48240,Driver,2019-04-29
29078,14050,46185,Financier,2021-10-18
29079,32806,21382,Accomplice,2022-04-12
29080,28716,15215,Financier,2023-04-11
29081,28680,39213,Mastermind,2019-11-03
29082,37203,42993,Mastermind,2020-12-13
29083,37203,31685,Financier,2020-10-04
29084,22654,39809,Accomplice,2020-12-15
29085,20732,22516,Mastermind,2019-02-18
29086,20732,2599,Lookout,2020-01-02
29087,28161,22479,Mastermind,2020-08-16
29088,39649,43573,Mastermind,2020-05-09
29089,25319,39338,Mastermind,2022-01-20
29090,25319,31584,Accomplice,2023-06-29
29091,37355,7825,Accomplice,2022-10-29
29092,37355,46301,Driver,2023-09-09
29093,23071,25567,Financier,2023-01-19
29094,28764,36163,Mastermind,2019-05-16
29095,28764,14986,Accomplice,2023-05-14
29096,1237,16822,Accomplice,2019-06-26
29097,7648,21975,Mastermind,2020-03-16
29098,7648,24132,Financier,2023-12-05
29099,7671,47313,Driver,2020-05-28
29100,3259,25500,Driver,2022-01-03
29101,32519,30247,Accomplice,2023-03-02
29102,17337,5791,Financier,2020-10-22
29103,17337,20882,Driver,2022-05-05
29104,17337,38009,Driver,2022-06-30
29105,35206,1331,Executor,2021-10-03
29106,25914,44131,Financier,2023-01-25
29107,37054,19742,Driver,2019-07-27
29108,12450,47387,Financier,2023-11-16
29109,11233,9138,Driver,2023-08-01
29110,38483,20554,Accomplice,2020-10-05
29111,32903,20250,Mastermind,2023-08-28
29112,37859,7284,Executor,2020-11-06
29113,37859,10279,Driver,2019-09-20
29114,37859,23389,Executor,2019-03-31
29115,13223,2933,Executor,2020-04-06
29116,13223,39274,Accomplice,2022-05-25
29117,13577,19781,Lookout,2021-10-31
29118,13577,49885,Financier,2022-11-18
29119,13577,9022,Lookout,2021-09-29
29120,56,22723,Financier,2022-04-19
29121,39740,31975,Financier,2022-04-16
29122,13946,47848,Executor,2019-11-21
29123,3337,50863,Driver,2020-11-28
29124,38411,28170,Driver,2020-04-14
29125,38574,39440,Driver,2023-06-15
29126,17100,2292,Executor,2019-11-24
29127,28711,43002,Mastermind,2019-03-27
29128,11549,50770,Mastermind,2019-03-19
29129,33099,34735,Executor,2019-06-17
29130,33099,20916,Driver,2022-05-20
29131,33099,41554,Accomplice,2019-06-27
29132,24499,1061,Mastermind,2019-09-10
29133,39596,36196,Mastermind,2023-05-06
29134,39596,38144,Driver,2020-05-24
29135,39596,25207,Accomplice,2020-09-10
29136,17117,42487,Driver,2021-09-04
29137,17117,2391,Mastermind,2022-06-23
29138,17117,40061,Lookout,2019-10-04
29139,37193,5164,Driver,2023-11-10
29140,20916,31948,Accomplice,2022-05-29
29141,3032,23188,Mastermind,2019-12-16
29142,24853,36815,Driver,2023-06-28
29143,26216,23443,Mastermind,2023-01-26
29144,26216,22822,Accomplice,2023-08-21
29145,26216,16884,Executor,2021-06-10
29146,8667,23640,Accomplice,2022-03-05
29147,37699,11812,Lookout,2020-08-15
29148,11018,35794,Accomplice,2020-11-22
29149,33011,29540,Executor,2019-07-13
29150,35650,16322,Driver,2019-06-25
29151,13905,4711,Mastermind,2020-12-10
29152,9399,44674,Lookout,2023-12-30
29153,9399,8863,Mastermind,2022-03-21
29154,9399,5093,Driver,2023-04-14
29155,28698,38050,Executor,2022-02-08
29156,18290,44001,Mastermind,2020-08-28
29157,35619,13994,Mastermind,2019-10-29
29158,15477,3189,Lookout,2021-06-03
29159,15477,9592,Driver,2022-11-27
29160,25979,50886,Executor,2022-05-12
29161,14236,39719,Lookout,2023-05-06
29162,37788,37239,Lookout,2020-02-07
29163,9678,16739,Driver,2022-07-02
29164,34406,6606,Financier,2022-07-22
29165,14072,38101,Mastermind,2019-05-12
29166,39288,43476,Driver,2020-07-04
29167,28670,14122,Accomplice,2021-01-21
29168,3133,17652,Driver,2021-12-27
29169,17415,20857,Driver,2022-02-25
29170,36789,23784,Driver,2022-03-21
29171,1464,36703,Accomplice,2020-04-30
29172,35921,9284,Financier,2021-03-28
29173,35921,16297,Financier,2019-08-08
29174,35921,14325,Accomplice,2023-02-07
29175,29114,28020,Driver,2022-09-11
29176,11548,50571,Financier,2021-10-13
29177,23667,10703,Financier,2021-11-15
29178,9344,4094,Accomplice,2021-03-19
29179,39542,41024,Executor,2021-12-04
29180,1216,31703,Accomplice,2023-03-08
29181,4949,11813,Financier,2020-02-28
29182,4949,28143,Executor,2023-05-22
29183,4949,13223,Accomplice,2023-08-25
29184,19953,12801,Driver,2021-07-08
29185,19953,34238,Executor,2020-07-31
29186,9956,550,Financier,2023-07-15
29187,19337,19458,Accomplice,2019-11-27
29188,9564,50841,Lookout,2021-03-13
29189,5719,19967,Driver,2021-01-05
29190,10726,19592,Executor,2020-02-01
29191,15742,49733,Accomplice,2021-11-05
29192,15742,16590,Financier,2019-09-13
29193,15742,39851,Executor,2021-02-13
29194,27748,7299,Executor,2020-08-03
29195,27748,18046,Executor,2021-08-14
29196,27748,16642,Executor,2020-04-03
29197,27652,38256,Driver,2021-05-01
29198,29282,45839,Mastermind,2021-07-29
29199,21369,28985,Executor,2021-08-03
29200,21369,1137,Lookout,2020-05-18
29201,23939,25913,Lookout,2020-07-20
29202,3628,18975,Executor,2019-07-16
29203,33655,47349,Driver,2022-05-08
29204,1148,35776,Lookout,2019-04-20
29205,14885,34071,Mastermind,2021-12-19
29206,13632,49739,Driver,2023-01-19
29207,13972,14676,Accomplice,2019-05-07
29208,3918,27743,Financier,2023-08-13
29209,13294,39491,Executor,2022-02-07
29210,18493,40090,Mastermind,2021-02-08
29211,18493,51194,Lookout,2022-05-25
29212,18867,8284,Driver,2020-02-05
29213,2772,13202,Driver,2020-04-05
29214,11757,40037,Accomplice,2022-06-09
29215,22330,7726,Mastermind,2021-12-27
29216,12100,28488,Driver,2019-09-16
29217,12100,43056,Lookout,2020-02-29
29218,37419,12800,Executor,2022-11-11
29219,31326,28298,Executor,2022-12-22
29220,28641,41751,Executor,2022-08-20
29221,16556,37218,Lookout,2019-08-19
29222,16556,23734,Financier,2019-10-30
29223,16556,32095,Executor,2023-01-10
29224,227,19367,Driver,2023-12-26
29225,227,13061,Driver,2021-04-27
29226,35087,40712,Driver,2019-09-14
29227,35704,13372,Executor,2021-05-07
29228,1878,47616,Driver,2022-01-23
29229,25884,3350,Executor,2021-10-03
29230,21045,30108,Accomplice,2021-09-09
29231,21045,27546,Driver,2023-01-24
29232,7013,38421,Executor,2022-10-13
29233,15638,35212,Lookout,2021-05-15
29234,15638,37440,Executor,2022-02-19
29235,22839,10209,Driver,2020-03-27
29236,29437,10032,Accomplice,2022-05-02
29237,8480,11837,Financier,2022-07-03
29238,8480,31301,Mastermind,2023-08-08
29239,30065,8289,Financier,2020-05-28
29240,17401,34355,Driver,2021-05-04
29241,51,50950,Lookout,2023-09-10
29242,17969,11163,Executor,2020-09-08
29243,37043,24413,Executor,2023-12-10
29244,8467,45167,Executor,2021-07-26
29245,14504,7276,Lookout,2019-07-19
29246,14504,34878,Financier,2021-08-18
29247,14504,50607,Accomplice,2020-09-05
29248,24474,50874,Driver,2023-10-08
29249,24474,16395,Driver,2022-06-13
29250,31627,11964,Accomplice,2023-10-10
29251,37666,24440,Mastermind,2019-05-30
29252,37666,33352,Accomplice,2021-02-13
29253,37666,40748,Lookout,2020-10-11
29254,10190,48610,Financier,2021-02-17
29255,24151,13991,Lookout,2022-09-15
29256,39790,16183,Mastermind,2019-06-02
29257,26577,209,Executor,2021-11-24
29258,32123,5277,Driver,2022-01-27
29259,11848,8544,Executor,2019-06-17
29260,11848,48634,Mastermind,2020-12-20
29261,6659,30400,Accomplice,2023-10-15
29262,39958,592,Lookout,2020-11-13
29263,38932,24034,Accomplice,2021-11-15
29264,38932,41461,Financier,2023-05-20
29265,6324,14545,Financier,2019-08-22
29266,23093,11519,Accomplice,2020-12-04
29267,15433,40726,Financier,2019-08-29
29268,35160,11350,Executor,2023-09-13
29269,35160,12502,Executor,2020-10-22
29270,21464,35556,Driver,2022-11-15
29271,21464,49730,Financier,2021-06-07
29272,33739,40548,Accomplice,2022-08-09
29273,31152,20807,Accomplice,2021-09-20
29274,31152,34999,Driver,2022-07-07
29275,3887,3572,Lookout,2023-07-13
29276,3887,6311,Accomplice,2020-07-30
29277,26284,22424,Mastermind,2022-07-14
29278,15732,30273,Executor,2019-12-18
29279,15732,4404,Executor,2023-09-14
29280,11021,40060,Lookout,2019-07-28
29281,21025,34741,Lookout,2022-05-09
29282,22902,45451,Mastermind,2020-11-15
29283,22902,34561,Mastermind,2020-10-18
29284,22902,38604,Driver,2019-07-29
29285,38429,23933,Lookout,2023-01-24
29286,8922,10461,Accomplice,2023-06-14
29287,37583,35360,Accomplice,2019-01-07
29288,28062,25032,Financier,2022-01-21
29289,28062,38973,Lookout,2021-05-05
29290,1211,46328,Executor,2019-08-30
29291,35319,51748,Driver,2020-10-30
29292,4181,24970,Accomplice,2021-01-17
29293,35612,34901,Executor,2021-11-05
29294,30847,844,Mastermind,2022-09-21
29295,39149,31604,Financier,2022-01-05
29296,22071,46646,Lookout,2020-04-17
29297,22071,26500,Lookout,2020-03-11
29298,26162,24886,Lookout,2019-07-08
29299,19733,14617,Executor,2022-09-02
29300,19733,47558,Financier,2022-11-22
29301,19733,42204,Financier,2020-11-03
29302,11378,11244,Executor,2023-08-20
29303,3206,7643,Executor,2020-08-06
29304,30925,47356,Financier,2023-11-25
29305,17795,22570,Accomplice,2020-04-28
29306,17795,7610,Driver,2020-10-19
29307,31243,8884,Accomplice,2023-08-28
29308,31243,41572,Executor,2019-09-28
29309,31243,8716,Financier,2020-07-27
29310,18092,45576,Lookout,2021-05-15
29311,18092,11095,Mastermind,2019-05-18
29312,33868,27530,Lookout,2023-12-03
29313,4755,29506,Driver,2019-01-19
29314,17110,46546,Lookout,2022-09-02
29315,3222,3777,Accomplice,2021-06-21
29316,2287,3207,Lookout,2023-01-19
29317,2287,33849,Financier,2019-12-15
29318,2287,35477,Mastermind,2019-11-17
29319,23653,2146,Accomplice,2020-07-13
29320,4136,24899,Driver,2021-05-26
29321,4136,21240,Financier,2022-09-21
29322,18675,37473,Mastermind,2021-08-22
29323,18675,12114,Executor,2023-12-03
29324,18675,18177,Driver,2019-05-26
29325,25462,51151,Accomplice,2021-02-09
29326,10614,11063,Executor,2021-01-15
29327,16442,26119,Executor,2021-11-23
29328,16442,28535,Financier,2023-08-14
29329,31897,35293,Executor,2020-09-23
29330,31897,27109,Financier,2020-07-20
29331,33447,30894,Driver,2020-08-10
29332,33447,24635,Driver,2020-08-26
29333,3015,44320,Driver,2020-01-30
29334,3015,42434,Executor,2019-08-08
29335,25554,41010,Lookout,2020-12-12
29336,23337,18289,Financier,2020-05-16
29337,23337,39468,Financier,2019-05-30
29338,35785,12938,Accomplice,2019-01-09
29339,24171,46068,Accomplice,2021-12-29
29340,24613,44871,Mastermind,2019-09-09
29341,36332,35706,Mastermind,2020-04-08
29342,17880,6870,Driver,2020-01-17
29343,25895,41815,Lookout,2021-11-08
29344,2537,22808,Accomplice,2022-06-22
29345,21481,38340,Driver,2023-04-07
29346,35493,19937,Executor,2021-07-20
29347,1894,5481,Financier,2021-06-28
29348,29974,25979,Lookout,2022-01-10
29349,29974,18178,Mastermind,2020-12-13
29350,29974,27723,Driver,2021-09-19
29351,12326,46419,Accomplice,2021-08-20
29352,12115,35777,Executor,2020-12-13
29353,3409,18215,Mastermind,2023-04-18
29354,29980,19714,Mastermind,2021-08-09
29355,29980,43397,Financier,2021-11-13
29356,18480,17619,Mastermind,2020-03-12
29357,26884,13071,Executor,2022-08-24
29358,11372,16435,Driver,2020-06-06
29359,9122,44573,Accomplice,2023-07-02
29360,1293,48558,Financier,2023-07-28
29361,31145,14412,Lookout,2020-05-12
29362,26905,23223,Mastermind,2019-12-30
29363,26270,50580,Lookout,2020-04-29
29364,35681,8607,Lookout,2021-04-24
29365,35681,23032,Driver,2022-07-05
29366,12812,20988,Driver,2023-12-12
29367,12812,23625,Financier,2022-09-24
29368,25904,4571,Lookout,2022-06-18
29369,10367,51269,Driver,2023-06-29
29370,12214,47404,Executor,2023-02-10
29371,12214,52018,Mastermind,2022-04-22
29372,18377,40454,Executor,2020-08-31
29373,33818,22403,Lookout,2020-01-07
29374,16034,23218,Executor,2021-12-01
29375,33773,39847,Executor,2022-02-13
29376,33773,8534,Mastermind,2023-08-31
29377,33773,13340,Executor,2019-07-24
29378,732,14618,Accomplice,2023-02-18
29379,13393,26376,Executor,2022-11-30
29380,13393,27662,Executor,2023-08-05
29381,13393,39350,Accomplice,2020-12-14
29382,8765,22284,Driver,2023-07-08
29383,8765,10288,Financier,2023-03-15
29384,34073,1610,Lookout,2022-10-18
29385,35291,25038,Executor,2021-05-13
29386,35291,41969,Accomplice,2021-02-03
29387,35291,2453,Lookout,2022-01-02
29388,27021,2190,Driver,2021-06-03
29389,23503,50646,Executor,2019-05-24
29390,23503,9604,Lookout,2020-05-04
29391,23503,3610,Accomplice,2022-08-31
29392,30534,6653,Mastermind,2023-11-13
29393,5723,44211,Mastermind,2020-09-06
29394,16736,20491,Accomplice,2020-07-21
29395,16736,3827,Financier,2019-08-03
29396,16736,7651,Financier,2019-10-18
29397,23336,20083,Mastermind,2021-12-19
29398,33685,21615,Executor,2020-09-04
29399,5627,18328,Driver,2022-08-31
29400,6096,950,Executor,2020-11-09
29401,15378,44926,Accomplice,2022-03-21
29402,15378,167,Lookout,2020-04-28
29403,30975,20390,Accomplice,2020-12-29
29404,27140,48299,Mastermind,2023-03-24
29405,27140,19837,Executor,2021-02-19
29406,3894,30669,Driver,2020-02-08
29407,3894,33833,Financier,2023-05-15
29408,37316,32010,Accomplice,2023-05-14
29409,37316,9969,Driver,2023-10-18
29410,18948,30908,Executor,2020-06-16
29411,38427,44119,Lookout,2019-05-21
29412,38427,12617,Mastermind,2020-11-05
29413,3633,46762,Executor,2020-11-12
29414,3633,31971,Mastermind,2021-07-22
29415,3633,31419,Lookout,2019-12-08
29416,18686,17118,Driver,2021-11-19
29417,4549,33604,Financier,2020-04-11
29418,4610,30044,Executor,2021-11-12
29419,31700,15547,Accomplice,2021-08-29
29420,5656,10650,Accomplice,2022-01-01
29421,19792,34991,Financier,2019-12-20
29422,12205,34481,Financier,2023-02-27
29423,2607,15530,Financier,2021-11-07
29424,31717,18114,Lookout,2020-11-28
29425,15446,26373,Accomplice,2019-04-07
29426,15446,34952,Executor,2021-08-21
29427,33043,34989,Mastermind,2019-12-27
29428,33043,3605,Executor,2023-10-30
29429,25719,36197,Accomplice,2021-02-11
29430,25719,30838,Financier,2022-04-09
29431,25719,10049,Driver,2023-05-20
29432,25484,21611,Executor,2020-02-27
29433,31306,8940,Lookout,2020-09-28
29434,958,30749,Lookout,2023-09-20
29435,35299,858,Mastermind,2021-05-30
29436,39673,39939,Executor,2022-12-30
29437,33699,25945,Financier,2019-09-19
29438,33699,11783,Financier,2023-10-02
29439,15199,8683,Mastermind,2020-08-12
29440,15199,10074,Lookout,2020-10-04
29441,15199,6946,Lookout,2022-07-29
29442,34224,34496,Mastermind,2023-08-29
29443,10984,1044,Mastermind,2020-02-19
29444,32432,9458,Driver,2019-09-26
29445,5862,22161,Lookout,2020-08-26
29446,5862,23728,Financier,2023-01-21
29447,5862,32179,Financier,2019-10-30
29448,37087,29157,Lookout,2022-05-09
29449,21249,17385,Driver,2020-11-23
29450,21249,45961,Accomplice,2020-10-04
29451,4083,49452,Mastermind,2022-02-18
29452,4083,6098,Mastermind,2022-07-07
29453,23655,39960,Driver,2021-04-08
29454,8651,7730,Executor,2022-06-09
29455,19474,40294,Lookout,2023-12-30
29456,19474,17399,Driver,2021-04-21
29457,26586,51690,Accomplice,2021-06-28
29458,27770,10013,Driver,2020-06-05
29459,3752,37059,Driver,2020-05-24
29460,31344,51951,Mastermind,2021-11-29
29461,31344,21492,Executor,2023-08-03
29462,32448,7792,Mastermind,2019-05-02
29463,15658,21486,Mastermind,2020-10-13
29464,1498,11360,Mastermind,2020-09-07
29465,3551,45615,Financier,2020-03-04
29466,3551,35969,Lookout,2022-12-19
29467,32274,24686,Lookout,2023-03-19
29468,32583,4017,Mastermind,2021-08-23
29469,36002,12123,Driver,2022-09-10
29470,36002,26456,Executor,2022-08-28
29471,36002,14633,Financier,2020-12-27
29472,3450,14242,Mastermind,2021-03-20
29473,24988,49376,Lookout,2022-04-14
29474,24988,301,Driver,2020-12-09
29475,15851,9015,Financier,2020-05-31
29476,26438,37159,Financier,2019-03-20
29477,14662,18517,Financier,2020-03-05
29478,29295,12133,Lookout,2019-03-22
29479,29295,14112,Accomplice,2020-07-21
29480,20817,27718,Mastermind,2021-08-11
29481,6517,35673,Driver,2023-12-11
29482,34215,26796,Mastermind,2020-10-07
29483,3525,19410,Lookout,2022-08-23
29484,32721,30903,Lookout,2022-03-18
29485,32721,20115,Driver,2020-12-10
29486,22192,44781,Financier,2023-04-09
29487,22192,4732,Driver,2023-07-27
29488,23454,9130,Financier,2019-06-06
29489,14040,23235,Driver,2022-11-30
29490,4889,25181,Mastermind,2021-07-30
29491,20450,35678,Executor,2021-02-04
29492,34425,48356,Accomplice,2022-06-23
29493,19968,29610,Executor,2021-08-31
29494,19968,5007,Lookout,2020-07-29
29495,19968,33927,Accomplice,2021-11-21
29496,31704,19454,Executor,2021-09-23
29497,21253,35474,Mastermind,2021-05-20
29498,5963,49126,Accomplice,2022-10-26
29499,5963,9288,Accomplice,2019-06-30
29500,5963,51307,Accomplice,2022-12-27
29501,17873,26415,Executor,2021-09-16
29502,5133,6813,Lookout,2019-10-30
29503,13648,2173,Lookout,2019-01-28
29504,13648,47590,Executor,2023-02-09
29505,141,38067,Financier,2022-06-24
29506,141,33829,Executor,2019-01-07
29507,23545,21945,Accomplice,2022-01-11
29508,36678,27233,Mastermind,2022-10-05
29509,7419,28657,Executor,2021-12-22
29510,7419,504,Accomplice,2020-10-18
29511,5458,43768,Lookout,2021-10-11
29512,20287,6939,Lookout,2019-06-25
29513,20287,8709,Financier,2020-01-31
29514,36845,36960,Lookout,2023-11-25
29515,2536,46635,Driver,2019-01-29
29516,20606,8570,Mastermind,2021-09-27
29517,20606,20994,Financier,2020-12-30
29518,32753,26548,Executor,2021-11-21
29519,32753,685,Mastermind,2023-04-25
29520,30108,40622,Accomplice,2020-05-04
29521,39482,22878,Executor,2020-12-30
29522,39482,34404,Financier,2022-10-28
29523,39482,48405,Lookout,2020-12-30
29524,1626,27331,Accomplice,2019-09-18
29525,1626,42730,Financier,2023-05-18
29526,21454,46840,Executor,2022-02-11
29527,21454,4180,Mastermind,2020-10-12
29528,609,14864,Executor,2021-12-30
29529,21372,29811,Executor,2020-10-06
29530,11107,26610,Executor,2023-01-25
29531,11107,3176,Accomplice,2022-06-29
29532,3802,42508,Mastermind,2021-08-13
29533,5169,43105,Mastermind,2023-03-04
29534,9385,47824,Accomplice,2020-01-24
29535,2512,23215,Executor,2020-08-06
29536,2512,21389,Financier,2023-03-11
29537,2512,5664,Accomplice,2021-01-23
29538,278,25263,Mastermind,2019-02-06
29539,35152,7592,Lookout,2023-12-31
29540,35152,45117,Accomplice,2021-07-28
29541,35152,6022,Driver,2022-01-11
29542,26473,35638,Mastermind,2021-03-26
29543,26473,47625,Accomplice,2019-12-29
29544,26473,6617,Mastermind,2022-07-18
29545,36975,29849,Executor,2020-10-16
29546,10942,42702,Executor,2019-07-13
29547,10942,18307,Financier,2021-11-06
29548,21854,23,Lookout,2020-02-17
29549,7233,49719,Executor,2023-06-11
29550,7793,17387,Executor,2020-01-01
29551,7793,22080,Mastermind,2023-04-02
29552,24228,45962,Lookout,2023-10-20
29553,16359,9017,Financier,2022-10-03
29554,4955,2253,Driver,2023-04-07
29555,2851,8793,Executor,2021-06-24
29556,6685,1329,Driver,2023-07-29
29557,25864,6110,Mastermind,2019-07-27
29558,17697,15353,Driver,2023-01-16
29559,17697,10714,Executor,2021-04-10
29560,17697,5909,Financier,2023-08-07
29561,16182,5908,Lookout,2023-02-05
29562,18612,32040,Driver,2020-05-04
29563,31011,20586,Lookout,2022-01-21
29564,34578,20346,Financier,2022-09-11
29565,23830,45106,Mastermind,2023-03-19
29566,23830,36121,Executor,2021-05-13
29567,11622,6485,Mastermind,2020-05-13
29568,11622,6291,Mastermind,2023-02-20
29569,11622,2601,Mastermind,2021-08-01
29570,14686,45291,Driver,2022-01-04
29571,13428,42564,Lookout,2022-12-08
29572,13428,17333,Executor,2023-12-04
29573,23664,36168,Accomplice,2021-01-10
29574,23664,32451,Financier,2023-02-28
29575,14134,50371,Driver,2022-09-06
29576,16145,15036,Financier,2019-05-24
29577,16145,17038,Mastermind,2022-11-16
29578,27941,2271,Lookout,2023-02-18
29579,15326,35661,Mastermind,2023-02-16
29580,15494,43934,Driver,2023-06-24
29581,30397,41939,Executor,2021-11-30
29582,30397,33587,Lookout,2023-07-11
29583,6926,2315,Accomplice,2022-08-31
